image,frame_id,image_time,matched_lux_time,lux,time_diff_ms
frame_000621_jpg.rf.Rox0FPdkjAAVRHUY7cZw.jpg,621,2026-03-29 20:11:32.567,2026-03-29 20:11:32.447,567.0,120.0
frame_000622_jpg.rf.1V8En3SvXIbbGda3FGG8.jpg,622,2026-03-29 20:11:32.600,2026-03-29 20:11:32.749,568.0125,149.0
frame_000623_jpg.rf.3Zode7wtwyqfV3pGMMyV.jpg,623,2026-03-29 20:11:32.633,2026-03-29 20:11:32.749,568.0125,116.0
frame_000624_jpg.rf.fUAjx0AzZfeZR6KsHLfX.jpg,624,2026-03-29 20:11:32.666,2026-03-29 20:11:32.749,568.0125,83.0
frame_000625_jpg.rf.wWhSzy4WHJkv0excYhlu.jpg,625,2026-03-29 20:11:32.700,2026-03-29 20:11:32.749,568.0125,49.0
frame_000626_jpg.rf.0kE4QckcWhsuQNq7HX7a.jpg,626,2026-03-29 20:11:32.733,2026-03-29 20:11:32.749,568.0125,16.0
frame_000627_jpg.rf.y4wKmP1deRPrUbD9JukJ.jpg,627,2026-03-29 20:11:32.766,2026-03-29 20:11:32.749,568.0125,17.0
frame_000628_jpg.rf.Fcp9N7NcK5Q6vq3cJ2kB.jpg,628,2026-03-29 20:11:32.800,2026-03-29 20:11:32.749,568.0125,51.0
frame_000629_jpg.rf.jlt1YtQK4Udx3xTYzRMp.jpg,629,2026-03-29 20:11:32.833,2026-03-29 20:11:32.749,568.0125,84.0
frame_000630_jpg.rf.6EPE5xGJvSfZ0urYlDU8.jpg,630,2026-03-29 20:11:32.866,2026-03-29 20:11:32.749,568.0125,117.0
frame_000631_jpg.rf.T0U9bCFMAazLexzhmOdg.jpg,631,2026-03-29 20:11:32.900,2026-03-29 20:11:32.749,568.0125,151.0
frame_000632_jpg.rf.2jVdAullaOidrU8FMH9Q.jpg,632,2026-03-29 20:11:32.933,2026-03-29 20:11:33.053,567.0,120.0
frame_000633_jpg.rf.mRdEQSdpKGaADeY85DXW.jpg,633,2026-03-29 20:11:32.966,2026-03-29 20:11:33.053,567.0,87.0
frame_000634_jpg.rf.FLrDNHFZfGwHKpkcfg4X.jpg,634,2026-03-29 20:11:33.999,2026-03-29 20:11:33.964,569.97003,35.0
frame_000635_jpg.rf.Syk26iRwaz1TkC6jMQ99.jpg,635,2026-03-29 20:11:33.033,2026-03-29 20:11:33.053,567.0,20.0
frame_000636_jpg.rf.P7u3o8e5H4BAU7Eon3nU.jpg,636,2026-03-29 20:11:33.066,2026-03-29 20:11:33.053,567.0,13.0
frame_000637_jpg.rf.duheRkAYV2fOFP3MaCR1.jpg,637,2026-03-29 20:11:33.099,2026-03-29 20:11:33.053,567.0,46.0
frame_000638_jpg.rf.6dIgA6nutybHpbuynANF.jpg,638,2026-03-29 20:11:33.133,2026-03-29 20:11:33.053,567.0,80.0
frame_000639_jpg.rf.p6sthtcwtK73y2BghWFU.jpg,639,2026-03-29 20:11:33.166,2026-03-29 20:11:33.053,567.0,113.0
frame_000640_jpg.rf.BQKdyAcXqNZhisczzNS9.jpg,640,2026-03-29 20:11:33.199,2026-03-29 20:11:33.053,567.0,146.0
frame_000641_jpg.rf.lIUr4Hj3TCnDpWfh5OuR.jpg,641,2026-03-29 20:11:33.232,2026-03-29 20:11:33.357,567.0,125.0
frame_000642_jpg.rf.sDlnWjEXmfTPKDg2x2x3.jpg,642,2026-03-29 20:11:33.266,2026-03-29 20:11:33.357,567.0,91.0
frame_000643_jpg.rf.yuxV4GNiwIwrP7T7L89H.jpg,643,2026-03-29 20:11:33.299,2026-03-29 20:11:33.357,567.0,58.0
frame_000644_jpg.rf.brPwLg4oNyrpmRMy8py1.jpg,644,2026-03-29 20:11:33.332,2026-03-29 20:11:33.357,567.0,25.0
frame_000645_jpg.rf.1XURrNHB9UueJoHIj9RK.jpg,645,2026-03-29 20:11:33.366,2026-03-29 20:11:33.357,567.0,9.0
frame_000646_jpg.rf.8YFK2GACGUyPf4Hj7dz9.jpg,646,2026-03-29 20:11:33.399,2026-03-29 20:11:33.357,567.0,42.0
frame_000647_jpg.rf.QKmR4Dn5Iyy1aJna6Dpx.jpg,647,2026-03-29 20:11:33.432,2026-03-29 20:11:33.357,567.0,75.0
frame_000648_jpg.rf.4QFvbkrrQ4icdXxP6h1Y.jpg,648,2026-03-29 20:11:33.465,2026-03-29 20:11:33.357,567.0,108.0
frame_000649_jpg.rf.3rNj3DdmkRFZjohuc553.jpg,649,2026-03-29 20:11:33.499,2026-03-29 20:11:33.357,567.0,142.0
frame_000650_jpg.rf.gvLVcUK64nfO1skgfdzF.jpg,650,2026-03-29 20:11:33.532,2026-03-29 20:11:33.660,570.98254,128.0
frame_000651_jpg.rf.t2U9JSryRrm1hFqseDtU.jpg,651,2026-03-29 20:11:33.565,2026-03-29 20:11:33.660,570.98254,95.0
frame_000652_jpg.rf.hXMei4D2uXDHjaScl0z7.jpg,652,2026-03-29 20:11:33.599,2026-03-29 20:11:33.660,570.98254,61.0
frame_000653_jpg.rf.kKl9ftm7JlPbR7YTsLji.jpg,653,2026-03-29 20:11:33.632,2026-03-29 20:11:33.660,570.98254,28.0
frame_000654_jpg.rf.h3ewLHkGp63B0s9F1Fpr.jpg,654,2026-03-29 20:11:33.665,2026-03-29 20:11:33.660,570.98254,5.0
frame_000655_jpg.rf.aozQZydF18vY8sPJbViF.jpg,655,2026-03-29 20:11:33.699,2026-03-29 20:11:33.660,570.98254,39.0
frame_000656_jpg.rf.ss2YbiJkvrjM1nvLAWWX.jpg,656,2026-03-29 20:11:33.732,2026-03-29 20:11:33.660,570.98254,72.0
frame_000657_jpg.rf.DITO6AJ02qBCywIh1aLZ.jpg,657,2026-03-29 20:11:33.765,2026-03-29 20:11:33.660,570.98254,105.0
frame_000658_jpg.rf.EVVUVMkbnwuTEZm3VePF.jpg,658,2026-03-29 20:11:33.798,2026-03-29 20:11:33.660,570.98254,138.0
frame_000659_jpg.rf.edD6FmSGwAagziBjXEdM.jpg,659,2026-03-29 20:11:33.832,2026-03-29 20:11:33.964,569.97003,132.0
frame_000660_jpg.rf.xo7OaXMpCndhdeSkbb07.jpg,660,2026-03-29 20:11:33.865,2026-03-29 20:11:33.964,569.97003,99.0
frame_000661_jpg.rf.njsL2lADhovhiX3EBEVB.jpg,661,2026-03-29 20:11:33.898,2026-03-29 20:11:33.964,569.97003,66.0
frame_000662_jpg.rf.iUNOj04RBBOdi2FD8IWM.jpg,662,2026-03-29 20:11:33.932,2026-03-29 20:11:33.964,569.97003,32.0
frame_000663_jpg.rf.VESt20m9Ke651MlxhRgv.jpg,663,2026-03-29 20:11:33.965,2026-03-29 20:11:33.964,569.97003,1.0
frame_000664_jpg.rf.XSkBiS9cJqAwUA9Oqav6.jpg,664,2026-03-29 20:11:33.998,2026-03-29 20:11:33.964,569.97003,34.0
frame_000665_jpg.rf.p3YVtvJi7DERXkyOJBdX.jpg,665,2026-03-29 20:11:34.031,2026-03-29 20:11:33.964,569.97003,67.0
frame_000666_jpg.rf.8JVcWT8CQwQQnhRMVqJn.jpg,666,2026-03-29 20:11:34.065,2026-03-29 20:11:33.964,569.97003,101.0
frame_000667_jpg.rf.98Tc0brI3gZS77h9UXO5.jpg,667,2026-03-29 20:11:34.098,2026-03-29 20:11:33.964,569.97003,134.0
frame_000668_jpg.rf.S3ydsHM2FQoRUylzFHvd.jpg,668,2026-03-29 20:11:34.131,2026-03-29 20:11:34.266,568.0125,135.0
frame_000669_jpg.rf.9w7HTWjD7dXLT62Z2sRP.jpg,669,2026-03-29 20:11:34.165,2026-03-29 20:11:34.266,568.0125,101.0
frame_000670_jpg.rf.sdirmnzxzZIMrhvEbaRl.jpg,670,2026-03-29 20:11:34.198,2026-03-29 20:11:34.266,568.0125,68.0
frame_000671_jpg.rf.m8gbVG30fv7JNowQHKvf.jpg,671,2026-03-29 20:11:34.231,2026-03-29 20:11:34.266,568.0125,35.0
frame_000672_jpg.rf.IhQprk9WPFxOJJyCRIVR.jpg,672,2026-03-29 20:11:34.265,2026-03-29 20:11:34.266,568.0125,1.0
frame_000673_jpg.rf.YdJcayFvAUhFNXiMWtbz.jpg,673,2026-03-29 20:11:34.298,2026-03-29 20:11:34.266,568.0125,32.0
frame_000674_jpg.rf.NK8MTqEfMU2u8uFqq4Hx.jpg,674,2026-03-29 20:11:34.331,2026-03-29 20:11:34.266,568.0125,65.0
frame_000675_jpg.rf.Gprv1fFWNVWESD3uWRIg.jpg,675,2026-03-29 20:11:34.364,2026-03-29 20:11:34.266,568.0125,98.0
frame_000676_jpg.rf.mtWLgmaTyCWiLA6VtUnc.jpg,676,2026-03-29 20:11:34.398,2026-03-29 20:11:34.266,568.0125,132.0
frame_000677_jpg.rf.uaNFSgh1FJ0dnP0bzmXD.jpg,677,2026-03-29 20:11:34.431,2026-03-29 20:11:34.568,563.0175,137.0
frame_000678_jpg.rf.DV8uBZRLRbd1gZ5OaXOT.jpg,678,2026-03-29 20:11:34.464,2026-03-29 20:11:34.568,563.0175,104.0
frame_000679_jpg.rf.wJlTkdBPcqu2aSsScCWA.jpg,679,2026-03-29 20:11:34.498,2026-03-29 20:11:34.568,563.0175,70.0
frame_000680_jpg.rf.7E4lEV92h71YKPrtWBCK.jpg,680,2026-03-29 20:11:34.531,2026-03-29 20:11:34.568,563.0175,37.0
frame_000681_jpg.rf.Hy6RbacmEVuFH1AkMP9C.jpg,681,2026-03-29 20:11:34.564,2026-03-29 20:11:34.568,563.0175,4.0
frame_000682_jpg.rf.l2J9zSukVQsqBEW9Qwso.jpg,682,2026-03-29 20:11:34.597,2026-03-29 20:11:34.568,563.0175,29.0
frame_000683_jpg.rf.yW9KJ1JLWDjnTwYMKwpd.jpg,683,2026-03-29 20:11:34.631,2026-03-29 20:11:34.568,563.0175,63.0
frame_000684_jpg.rf.QBv7X8ivqcWZhrAH6AG8.jpg,684,2026-03-29 20:11:34.664,2026-03-29 20:11:34.568,563.0175,96.0
frame_000685_jpg.rf.NRRCYi2Ue7WrR5YD04br.jpg,685,2026-03-29 20:11:34.697,2026-03-29 20:11:34.568,563.0175,129.0
frame_000686_jpg.rf.aZTWw4ZshqJpmQHi7ka8.jpg,686,2026-03-29 20:11:34.731,2026-03-29 20:11:34.871,562.005,140.0
frame_000687_jpg.rf.ZVZSxl4XuaW8oW6G16Eb.jpg,687,2026-03-29 20:11:34.764,2026-03-29 20:11:34.871,562.005,107.0
frame_000688_jpg.rf.sFsjJfue9oyDmQkRJhqI.jpg,688,2026-03-29 20:11:34.797,2026-03-29 20:11:34.871,562.005,74.0
frame_000689_jpg.rf.hBtaI8pNFHPEnS3nZxlG.jpg,689,2026-03-29 20:11:34.830,2026-03-29 20:11:34.871,562.005,41.0
frame_000690_jpg.rf.YtwTyE1vx0WkcsXhr9sW.jpg,690,2026-03-29 20:11:34.864,2026-03-29 20:11:34.871,562.005,7.0
frame_000691_jpg.rf.HSj0PsQsCgUQHJpmw2Yu.jpg,691,2026-03-29 20:11:34.897,2026-03-29 20:11:34.871,562.005,26.0
frame_000692_jpg.rf.DXicFhNNMCiqkRovQyUM.jpg,692,2026-03-29 20:11:34.930,2026-03-29 20:11:34.871,562.005,59.0
frame_000693_jpg.rf.cKO6WnhbX4JPiCNvGUTH.jpg,693,2026-03-29 20:11:34.964,2026-03-29 20:11:34.871,562.005,93.0
frame_000694_jpg.rf.p72RDOMDYl1I27mRbLnW.jpg,694,2026-03-29 20:11:34.997,2026-03-29 20:11:34.871,562.005,126.0
frame_000695_jpg.rf.NskXOmRoijakExRR5vq4.jpg,695,2026-03-29 20:11:35.030,2026-03-29 20:11:35.174,563.0175,144.0
frame_000696_jpg.rf.YIxQLAwxCG6ZSzpqR9MI.jpg,696,2026-03-29 20:11:35.064,2026-03-29 20:11:35.174,563.0175,110.0
frame_000697_jpg.rf.BtKsKnMRnva6CNRCKvnk.jpg,697,2026-03-29 20:11:35.097,2026-03-29 20:11:35.174,563.0175,77.0
frame_000698_jpg.rf.q09WdrY5YTTPKU1fwcYN.jpg,698,2026-03-29 20:11:35.130,2026-03-29 20:11:35.174,563.0175,44.0
frame_000699_jpg.rf.hX78DfA5U1yOK5V269b0.jpg,699,2026-03-29 20:11:35.163,2026-03-29 20:11:35.174,563.0175,11.0
frame_000700_jpg.rf.upw51WpzCFveHhmwhzWz.jpg,700,2026-03-29 20:11:35.197,2026-03-29 20:11:35.174,563.0175,23.0
frame_000701_jpg.rf.gmyKgWYRbwiqFISRLaft.jpg,701,2026-03-29 20:11:35.230,2026-03-29 20:11:35.174,563.0175,56.0
frame_000702_jpg.rf.XB1Za9OYWJZ4hxu86L9Q.jpg,702,2026-03-29 20:11:35.263,2026-03-29 20:11:35.174,563.0175,89.0
frame_000703_jpg.rf.oubCl0iJdzVHolEM9MGX.jpg,703,2026-03-29 20:11:35.297,2026-03-29 20:11:35.174,563.0175,123.0
frame_000704_jpg.rf.K7eF2nu9t9VzNrJhsJEs.jpg,704,2026-03-29 20:11:35.330,2026-03-29 20:11:35.477,564.03,147.0
frame_000705_jpg.rf.t8Afxn1ybDUSuc7rbMnH.jpg,705,2026-03-29 20:11:35.363,2026-03-29 20:11:35.477,564.03,114.0
frame_000706_jpg.rf.FWxOVYLXOKtE7XUWH7bm.jpg,706,2026-03-29 20:11:35.396,2026-03-29 20:11:35.477,564.03,81.0
frame_000707_jpg.rf.FZJhbYzx41RmqHzLax3g.jpg,707,2026-03-29 20:11:35.430,2026-03-29 20:11:35.477,564.03,47.0
frame_000708_jpg.rf.ut0QG2cqjnTQzge8Xjds.jpg,708,2026-03-29 20:11:35.463,2026-03-29 20:11:35.477,564.03,14.0
frame_000709_jpg.rf.sNnUd8t9g6RpbYCAf26X.jpg,709,2026-03-29 20:11:35.496,2026-03-29 20:11:35.477,564.03,19.0
frame_000710_jpg.rf.F4TvPTKa8NDYuChgqS3Q.jpg,710,2026-03-29 20:11:35.530,2026-03-29 20:11:35.477,564.03,53.0
frame_000711_jpg.rf.v20XKiBMFH5LvnnwMooL.jpg,711,2026-03-29 20:11:35.563,2026-03-29 20:11:35.477,564.03,86.0
frame_000712_jpg.rf.zxDAzFBglubM2fxK8IMD.jpg,712,2026-03-29 20:11:35.596,2026-03-29 20:11:35.477,564.03,119.0
frame_000713_jpg.rf.NmRFYPIoUm5ekdfWzwJ6.jpg,713,2026-03-29 20:11:35.630,2026-03-29 20:11:35.781,564.03,151.0
frame_000714_jpg.rf.leJjQ2pXrmAedLnMomGR.jpg,714,2026-03-29 20:11:35.663,2026-03-29 20:11:35.781,564.03,118.0
frame_000715_jpg.rf.h15P6osYoYt8bQHxd2QY.jpg,715,2026-03-29 20:11:35.696,2026-03-29 20:11:35.781,564.03,85.0
frame_000716_jpg.rf.xnUt5GxUwdczcHIAeBA5.jpg,716,2026-03-29 20:11:35.729,2026-03-29 20:11:35.781,564.03,52.0
frame_000717_jpg.rf.cd8mnksH8LJ6Kn05wpqv.jpg,717,2026-03-29 20:11:35.763,2026-03-29 20:11:35.781,564.03,18.0
frame_000718_jpg.rf.R6RVse94rlcBf1Gu69cJ.jpg,718,2026-03-29 20:11:35.796,2026-03-29 20:11:35.781,564.03,15.0
frame_000719_jpg.rf.ukCjqdsiyJNrFAKPzg2I.jpg,719,2026-03-29 20:11:35.829,2026-03-29 20:11:35.781,564.03,48.0
frame_000720_jpg.rf.bJ5QXd8xhE0mcui0Wi7a.jpg,720,2026-03-29 20:11:35.863,2026-03-29 20:11:35.781,564.03,82.0
frame_000721_jpg.rf.lz4nNVNfoQN8b1pJdfzD.jpg,721,2026-03-29 20:11:35.896,2026-03-29 20:11:35.781,564.03,115.0
frame_000722_jpg.rf.0n3JcqsU9KJP9lgUFJJT.jpg,722,2026-03-29 20:11:35.929,2026-03-29 20:11:35.781,564.03,148.0
frame_000723_jpg.rf.Ym3WrDQSZbdYqP0Awix4.jpg,723,2026-03-29 20:11:35.962,2026-03-29 20:11:36.086,563.0175,124.0
frame_000724_jpg.rf.Uc6PXGIvqBJgkKSJ7qAs.jpg,724,2026-03-29 20:11:35.996,2026-03-29 20:11:36.086,563.0175,90.0
frame_000725_jpg.rf.z696Bh8gNemDwQPyoKKL.jpg,725,2026-03-29 20:11:36.029,2026-03-29 20:11:36.086,563.0175,57.0
frame_000726_jpg.rf.1nSRVj4OHdHi9wyer9zd.jpg,726,2026-03-29 20:11:36.062,2026-03-29 20:11:36.086,563.0175,24.0
frame_000727_jpg.rf.9g9NiOjvpkddrj5gCtnV.jpg,727,2026-03-29 20:11:36.096,2026-03-29 20:11:36.086,563.0175,10.0
frame_000728_jpg.rf.YERS4bxVTAck4X4hVeLP.jpg,728,2026-03-29 20:11:36.129,2026-03-29 20:11:36.086,563.0175,43.0
frame_000729_jpg.rf.5ex7bxxZCo0hDGWDgUJI.jpg,729,2026-03-29 20:11:36.162,2026-03-29 20:11:36.086,563.0175,76.0
frame_000730_jpg.rf.R7swqYehbQQJVhA0Y8zK.jpg,730,2026-03-29 20:11:36.195,2026-03-29 20:11:36.086,563.0175,109.0
frame_000731_jpg.rf.d518qfskJCXTnJ9z4U5A.jpg,731,2026-03-29 20:11:36.229,2026-03-29 20:11:36.086,563.0175,143.0
frame_000732_jpg.rf.mbLVeWWOoqdQSsnZn9Wh.jpg,732,2026-03-29 20:11:36.262,2026-03-29 20:11:36.391,564.03,129.0
frame_001081_jpg.rf.VZXyH5rYqJCV410rRF6X.jpg,1081,2026-03-29 20:11:47.881,2026-03-29 20:11:47.913,28.0125,32.0
frame_001082_jpg.rf.nAtOuhHtlQqs1wj6Dm5n.jpg,1082,2026-03-29 20:11:47.914,2026-03-29 20:11:47.913,28.0125,1.0
frame_001083_jpg.rf.H5CQ887nf7BZFx0dBbD5.jpg,1083,2026-03-29 20:11:47.948,2026-03-29 20:11:47.913,28.0125,35.0
frame_001084_jpg.rf.UkhZ404JoMSENTXIgGr1.jpg,1084,2026-03-29 20:11:47.981,2026-03-29 20:11:47.913,28.0125,68.0
frame_001085_jpg.rf.FR9dzhzjRJQW17DRGzee.jpg,1085,2026-03-29 20:11:48.014,2026-03-29 20:11:47.913,28.0125,101.0
frame_001086_jpg.rf.T44GCM5lgsy5wfYqEaf0.jpg,1086,2026-03-29 20:11:48.048,2026-03-29 20:11:47.913,28.0125,135.0
frame_001087_jpg.rf.D7dvGkfAVkmgEYPkwyZo.jpg,1087,2026-03-29 20:11:48.081,2026-03-29 20:11:48.217,28.0125,136.0
frame_001088_jpg.rf.SDhdfF9ByBI0UNVHpmSf.jpg,1088,2026-03-29 20:11:48.114,2026-03-29 20:11:48.217,28.0125,103.0
frame_001089_jpg.rf.A5OwEkLnztPTexjZzTOm.jpg,1089,2026-03-29 20:11:48.148,2026-03-29 20:11:48.217,28.0125,69.0
frame_001090_jpg.rf.xDUcv8j4ACNu0bvg1QSc.jpg,1090,2026-03-29 20:11:48.181,2026-03-29 20:11:48.217,28.0125,36.0
frame_001091_jpg.rf.B7Nf2G6Vg0jRnsNA4dzz.jpg,1091,2026-03-29 20:11:48.214,2026-03-29 20:11:48.217,28.0125,3.0
frame_001092_jpg.rf.cVPhdfCvxRYx14MaFGXp.jpg,1092,2026-03-29 20:11:48.247,2026-03-29 20:11:48.217,28.0125,30.0
frame_001093_jpg.rf.lsn2UPAETtVMAS5zcqXJ.jpg,1093,2026-03-29 20:11:48.281,2026-03-29 20:11:48.217,28.0125,64.0
frame_001094_jpg.rf.I6cY4QaxihdwI8EPnkJh.jpg,1094,2026-03-29 20:11:48.314,2026-03-29 20:11:48.217,28.0125,97.0
frame_001095_jpg.rf.EDwme7wdFnCJgl7ZO8Sq.jpg,1095,2026-03-29 20:11:48.347,2026-03-29 20:11:48.217,28.0125,130.0
frame_001096_jpg.rf.XDGdolXqaOoVNYROvq3v.jpg,1096,2026-03-29 20:11:48.381,2026-03-29 20:11:48.521,27.000002,140.0
frame_001097_jpg.rf.ZHFdPjC4EoSkdxfpRAid.jpg,1097,2026-03-29 20:11:48.414,2026-03-29 20:11:48.521,27.000002,107.0
frame_001098_jpg.rf.QzL03LgFwQRVTCCceG2M.jpg,1098,2026-03-29 20:11:48.447,2026-03-29 20:11:48.521,27.000002,74.0
frame_001099_jpg.rf.yxGTM7chGtkkxuTRxYQ9.jpg,1099,2026-03-29 20:11:48.480,2026-03-29 20:11:48.521,27.000002,41.0
frame_001100_jpg.rf.lEcdnRiLknfTtVjZ05f3.jpg,1100,2026-03-29 20:11:48.514,2026-03-29 20:11:48.521,27.000002,7.0
frame_001101_jpg.rf.NCbm4dy8uS2mQwfr5opa.jpg,1101,2026-03-29 20:11:48.547,2026-03-29 20:11:48.521,27.000002,26.0
frame_001102_jpg.rf.nco0P600X6GOK4vsNkU6.jpg,1102,2026-03-29 20:11:48.580,2026-03-29 20:11:48.521,27.000002,59.0
frame_001103_jpg.rf.xDCLyKvi3Yo1Fu2Dpzkk.jpg,1103,2026-03-29 20:11:48.614,2026-03-29 20:11:48.521,27.000002,93.0
frame_001104_jpg.rf.x3wlcwePd4JQS68931GA.jpg,1104,2026-03-29 20:11:48.647,2026-03-29 20:11:48.521,27.000002,126.0
frame_001105_jpg.rf.YfyrU4JJs9qyvRILY7uG.jpg,1105,2026-03-29 20:11:48.680,2026-03-29 20:11:48.825,27.000002,145.0
frame_001106_jpg.rf.1aePQx6T8suMDIe9pNAe.jpg,1106,2026-03-29 20:11:48.714,2026-03-29 20:11:48.825,27.000002,111.0
frame_001107_jpg.rf.9tdoDd69ikgnoizplXJc.jpg,1107,2026-03-29 20:11:48.747,2026-03-29 20:11:48.825,27.000002,78.0
frame_001108_jpg.rf.sefKtiZv3lNDRP1t2Odk.jpg,1108,2026-03-29 20:11:48.780,2026-03-29 20:11:48.825,27.000002,45.0
frame_001109_jpg.rf.OsQ9UuyKo4okoAqf19gB.jpg,1109,2026-03-29 20:11:48.813,2026-03-29 20:11:48.825,27.000002,12.0
frame_001110_jpg.rf.uMEAzvNr9G8bGlZykTjt.jpg,1110,2026-03-29 20:11:48.847,2026-03-29 20:11:48.825,27.000002,22.0
frame_001111_jpg.rf.6zan5tFnI6sdEdjd40hj.jpg,1111,2026-03-29 20:11:48.880,2026-03-29 20:11:48.825,27.000002,55.0
frame_001112_jpg.rf.cWyijM0xoJr85slyzPeY.jpg,1112,2026-03-29 20:11:48.913,2026-03-29 20:11:48.825,27.000002,88.0
frame_001113_jpg.rf.0JrDlBMkZlLPDdj70Hi9.jpg,1113,2026-03-29 20:11:48.947,2026-03-29 20:11:48.825,27.000002,122.0
frame_001114_jpg.rf.Im0pPmgjwpoN5Nwk6yxY.jpg,1114,2026-03-29 20:11:48.980,2026-03-29 20:11:49.129,27.000002,149.0
frame_001115_jpg.rf.HVqapBGyJvVLkNY0XLHL.jpg,1115,2026-03-29 20:11:49.013,2026-03-29 20:11:49.129,27.000002,116.0
frame_001116_jpg.rf.cXXU4sv9NaqnBUjh75Ku.jpg,1116,2026-03-29 20:11:49.046,2026-03-29 20:11:49.129,27.000002,83.0
frame_001117_jpg.rf.7AQteYruKIeRd139dt75.jpg,1117,2026-03-29 20:11:49.080,2026-03-29 20:11:49.129,27.000002,49.0
frame_001118_jpg.rf.Lp4kHWbHeMs5G05euH1t.jpg,1118,2026-03-29 20:11:49.113,2026-03-29 20:11:49.129,27.000002,16.0
frame_001119_jpg.rf.68xAEBHFva5CBVf1ki3Y.jpg,1119,2026-03-29 20:11:49.146,2026-03-29 20:11:49.129,27.000002,17.0
frame_001120_jpg.rf.XROVTMD9UlqwAesf3ib1.jpg,1120,2026-03-29 20:11:49.180,2026-03-29 20:11:49.129,27.000002,51.0
frame_001121_jpg.rf.gqKqj1wNSjlx3CidUEcG.jpg,1121,2026-03-29 20:11:49.213,2026-03-29 20:11:49.129,27.000002,84.0
frame_001122_jpg.rf.TSZ7pnUIX6SSpNLKUF3h.jpg,1122,2026-03-29 20:11:49.246,2026-03-29 20:11:49.129,27.000002,117.0
frame_001123_jpg.rf.U8VCWlpvQumz4wj4p7nG.jpg,1123,2026-03-29 20:11:49.279,2026-03-29 20:11:49.129,27.000002,150.0
frame_001124_jpg.rf.NYVnCJhSEl7KCHLOn43v.jpg,1124,2026-03-29 20:11:49.313,2026-03-29 20:11:49.432,25.987501,119.0
frame_001293_jpg.rf.fwsU222D5cwRA2x8ZZ5Z.jpg,1293,2026-03-29 20:11:54.939,2026-03-29 20:11:54.893,111.982506,46.0
frame_001294_jpg.rf.kD39PiP9nLgWISOvTLsU.jpg,1294,2026-03-29 20:11:54.973,2026-03-29 20:11:54.893,111.982506,80.0
frame_001295_jpg.rf.MDHdLurW1rxQBrfUbLJ1.jpg,1295,2026-03-29 20:11:55.006,2026-03-29 20:11:54.893,111.982506,113.0
frame_001296_jpg.rf.BqwIrCL4y5Tnrh5sCeFk.jpg,1296,2026-03-29 20:11:55.039,2026-03-29 20:11:54.893,111.982506,146.0
frame_001297_jpg.rf.geOEu6WfKNG987Ojqe7m.jpg,1297,2026-03-29 20:11:55.072,2026-03-29 20:11:55.197,116.9775,125.0
frame_001298_jpg.rf.6HMYW6ZnXlTjWE2hKaEM.jpg,1298,2026-03-29 20:11:55.106,2026-03-29 20:11:55.197,116.9775,91.0
frame_001299_jpg.rf.AJKaNsEtetrkrsHRopoH.jpg,1299,2026-03-29 20:11:55.139,2026-03-29 20:11:55.197,116.9775,58.0
frame_001300_jpg.rf.pnQf6eDGzHXmAeRxdO1w.jpg,1300,2026-03-29 20:11:55.172,2026-03-29 20:11:55.197,116.9775,25.0
frame_001301_jpg.rf.CUpPZDiFpojA0dE7dWnN.jpg,1301,2026-03-29 20:11:55.206,2026-03-29 20:11:55.197,116.9775,9.0
frame_001302_jpg.rf.fMllQDRzPTPegszDJbnX.jpg,1302,2026-03-29 20:11:55.239,2026-03-29 20:11:55.197,116.9775,42.0
frame_001303_jpg.rf.qgEHNajJmhRgIM4lM1Rk.jpg,1303,2026-03-29 20:11:55.272,2026-03-29 20:11:55.197,116.9775,75.0
frame_001304_jpg.rf.KBeoIdKOek9KfdzGRvYj.jpg,1304,2026-03-29 20:11:55.305,2026-03-29 20:11:55.197,116.9775,108.0
frame_001305_jpg.rf.SmTzvqiPOjs6nMCA4f89.jpg,1305,2026-03-29 20:11:55.339,2026-03-29 20:11:55.197,116.9775,142.0
frame_001306_jpg.rf.XNy1ze47Esef1Mr3f6Ci.jpg,1306,2026-03-29 20:11:55.372,2026-03-29 20:11:55.500,120.01501,128.0
frame_001307_jpg.rf.EjRpww0q34RkLF1vhaM5.jpg,1307,2026-03-29 20:11:55.405,2026-03-29 20:11:55.500,120.01501,95.0
frame_001308_jpg.rf.LW4HsnpG8W0072rInGTU.jpg,1308,2026-03-29 20:11:55.439,2026-03-29 20:11:55.500,120.01501,61.0
frame_001309_jpg.rf.vOtfBNwXLE0iyNSckfcm.jpg,1309,2026-03-29 20:11:55.472,2026-03-29 20:11:55.500,120.01501,28.0
frame_001310_jpg.rf.7PIYyz2ioFZgp4t8mxZl.jpg,1310,2026-03-29 20:11:55.505,2026-03-29 20:11:55.500,120.01501,5.0
frame_001311_jpg.rf.vGrLsfeylxx4t69hILIw.jpg,1311,2026-03-29 20:11:55.539,2026-03-29 20:11:55.500,120.01501,39.0
frame_001312_jpg.rf.PnckOSBncraop2koUSNG.jpg,1312,2026-03-29 20:11:55.572,2026-03-29 20:11:55.500,120.01501,72.0
frame_001313_jpg.rf.ZgiLtBbUXn1q7UF1RmTG.jpg,1313,2026-03-29 20:11:55.605,2026-03-29 20:11:55.500,120.01501,105.0
frame_001314_jpg.rf.IQhkeZYaapwu9N2QSM2b.jpg,1314,2026-03-29 20:11:55.638,2026-03-29 20:11:55.500,120.01501,138.0
